Stark,Tiger,STATIG001,r6O7AUkNHu3G1,Prof.,International,Guam,269-00-4540,642470000000000000,Indian,Dorian@Class.us,-1668,90937 East Olean Way,Croatia,Honours in Management Information Systems (part-time),Rhodes University,South Africa,1,NQF 2 - Grade 10 (FET),28,nec quam Aenean massa eget luctus Curabitur bibendum venenatis id parturient venenatis massa sed tempor aptent at varius Phasellus augue placerat felis Etiam Sed neque hymenaeos venenatis non Maecenas risus nisi sociis eget volutpat libero ridiculus ligula penatibus Nam nunc ac mi metus orci molestie luctus eget purus posuere nibh condimentum In habitant orci mattis rutrum cubilia convallis dolor ante Integer ad convallis Proin elit laoreet convallis Praesent risus metus quam Nunc scelerisque leo Mauris Nullam Mauris metus eu elit Duis condimentum laoreet sit lacus lectus magna nostra ultrices tincidunt tempus dolor mollis purus luctus consectetuer In hendrerit Vivamus massa,1,70,50,89,7558854,Honours in Management Information Systems (part-time),Decision Deffered,Conditional Offer withdrawn as admission conditions not met, , 
Mcbride,Whilemina,MCBWHI001,vVjZM8l,Rev.,South African citizen,South Africa,116-67-7467,247636000000000000,African,Plato@ultricies.edu,-1042,36980 South Antigua and Barbuda Ct.,Belarus,Honours in Information Systems (full-time),University of Liverpool,United Kingdom,5,NQF 7 - Honours Degree (HET),6,scelerisque eleifend accumsan euismod dictum aliquam Cum sociosqu arcu eget ipsum Cum ad hendrerit In aptent habitant est leo cubilia at laoreet accumsan dolor ligula natoque iaculis elementum Integer Quisque accumsan Donec egestas erat magnis Nam quis aptent quis quam at Nam magna sagittis fames vestibulum viverra Nam mus enim conubia vehicula nec montes vulputate purus at Curae euismod ante consectetuer luctus velit quam placerat hymenaeos Praesent sem luctus in Curae nostra morbi aptent laoreet fringilla pharetra scelerisque leo Mauris lorem Curabitur penatibus Cum fames aptent ipsum scelerisque aptent sit faucibus facilisi parturient sem neque tellus odio iaculis ut venenatis,1,12,49,48,2434558,PhD in Information Systems,Admitted,No Special Reason, , 
Booker,Harper,BOOHAR001,pOtYPfzHE,Ms.,South African citizen,South Africa,172-02-6695,515128000000000000,Indian,Georgia@lacinia.net,-1978,28775 North Altoona Ln.,Western Sahara,PhD in Information Systems,Glion Institute of Higher Education,Switzerland,1,NQF 4 - Grade 12 (FET),3,nostra et Phasellus eleifend netus Phasellus scelerisque orci semper facilisi condimentum Ut pretium pretium rutrum euismod Fusce mauris tincidunt volutpat gravida mus odio Maecenas Praesent cubilia ad aliquet ultrices sollicitudin nonummy conubia est lectus lorem iaculis ridiculus enim Mauris enim nisl fames Integer vehicula facilisi sociis leo lobortis a Sed hymenaeos Pellentesque varius lacus Duis id id faucibus diam varius ultricies ac rhoncus commodo sed venenatis porta penatibus adipiscing fringilla tempor Nulla conubia Ut primis ullamcorper Nam Integer Nullam venenatis In odio Quisque hymenaeos magnis non blandit varius nulla cursus elementum vehicula varius quis Cras Maecenas est nisl morbi tellus,3,98,12,30,6618430,PhD in Information Systems,Admitted,Waiting for External Tertiary results, , 
Beard,Garth,BEAGAR001,75KQOEol,Dr.,International,Armenia,415-97-8058,468444000000000000,Indian,Cleo@posuere.net,-1430,19506  Bermuda St.,Guam,Masters by Dissertation (MSc by D),University of the Western Cape,South Africa,4,NQF 4 - Grade 12 (FET),7,semper ipsum leo Quisque ullamcorper eleifend parturient conubia Curabitur lobortis adipiscing justo ad pellentesque Suspendisse pede facilisis vulputate erat posuere Morbi sociis adipiscing Aenean Pellentesque blandit erat leo tortor dui hymenaeos rhoncus semper tortor sodales morbi tortor Suspendisse in nisi elit nisl lorem risus commodo erat vulputate ultrices interdum primis ornare accumsan Etiam egestas Proin ridiculus In metus diam lacus ut dapibus dignissim Donec odio urna litora faucibus Praesent dolor pede elit diam congue egestas nulla accumsan euismod tellus taciti odio sit conubia nostra mus lacinia porttitor laoreet Cum tristique massa molestie habitant Vivamus aptent at Integer nisi eget morbi,1,87,13,85,5483212,Master of Commerce in Information Systems,Admitted,Faculty Admittance Committee must decide, , 
Yang,Kiara,YANKIA001,prwXUPTITZvllB7sEyvY,Mr.,South African permanent resident,South Africa,641-19-8173,891528000000000000,Asian,Brennan@aliquam.us,-1889,76245 East Brockton Blvd.,South Africa,Master of Commerce in Information Systems,University of Cape Town,South Africa,6,NQF 6 - Bachelors Degree (3 Years) (HET),33,vitae laoreet tempus ipsum Curae Aenean est lacus eros ridiculus vulputate torquent nibh penatibus nulla elementum sociis bibendum orci nisi Class laoreet at Class dolor elementum nascetur semper pulvinar Cras Mauris velit taciti cursus ante dolor feugiat senectus eros est justo risus Quisque torquent lacinia dui leo magnis diam adipiscing est viverra auctor cubilia fermentum rutrum sagittis nonummy mattis hymenaeos magna adipiscing dolor felis augue nec nisi morbi laoreet sollicitudin nulla vehicula tincidunt vestibulum fringilla volutpat ligula malesuada non quis eleifend penatibus aliquet netus vestibulum lectus facilisis in Phasellus consectetuer velit Fusce Fusce dolor eu sapien Morbi euismod leo risus,2,96,18,17,5891725,Honours in Management Information Systems (part-time),Deffered,Defer decision of making firm offer, , 
Garrison,Margaret,GARMAR001,9kT,Miss.,International,Norway,062-56-5304,793734000000000000,Asian,Hunter@gravida.us,-2222,11103 South Nicaragua Ave.,Cyprus,Masters by Coursework and Dissertation (MSc by C+D),University of Minnesota,United States,3,Unknown,27,facilisi sociosqu egestas tempor lorem mauris quis euismod ligula rhoncus Vivamus commodo porttitor Suspendisse sapien litora nonummy Pellentesque nec elementum Nam imperdiet sodales Curae nibh pulvinar mollis massa consequat eros sagittis sem ultrices lobortis ligula litora pulvinar orci lacus condimentum viverra senectus eleifend massa dui at dictum Pellentesque malesuada senectus Nulla Praesent nonummy odio accumsan eleifend sociosqu Etiam adipiscing Aliquam Maecenas luctus massa senectus Class faucibus at semper sagittis non lorem est ligula justo orci morbi Curabitur ultricies elit sapien diam enim Aenean Etiam blandit quis primis lorem aliquam sodales Donec mi natoque Donec volutpat Integer ante taciti fames ut,1,0,77,48,9016560,Honours in Management Information Systems (part-time),Admitted,Conditional Offer withdrawn as admission conditions not met, , 
Mclean,Emerson,MCLEME001,8lwBW64,Miss.,International,Syrian Arab Republic,320-32-7624,798785000000000000,Indian,Ulla@nunc.org,-2218,5992 North Hidden Hills St.,Denmark,Honours in Computer Science (full-time),Harvard University,United States,3,NQF 3 - Grade 11 (FET),7,Cum aliquet diam cursus Curae suscipit quis Curae convallis Lorem ac mauris leo augue leo Pellentesque nisl pulvinar Proin odio porttitor cubilia egestas placerat rhoncus id senectus Integer pede mus tortor Aenean sed dui Curabitur aliquam lacus urna Proin nisl condimentum feugiat litora Morbi in mus varius habitant torquent in placerat justo dignissim sed hendrerit facilisis iaculis per molestie est aliquet venenatis magnis tempor non Fusce pede parturient Vivamus porta Vestibulum urna ultrices in gravida tortor ultricies Sed Duis faucibus sapien Duis In accumsan euismod consectetuer ultrices sem enim cursus Pellentesque Integer ad elit quam blandit egestas aptent diam hymenaeos,1,60,46,12,9358378,Honours in Computer Science (full-time),Denied,Special Offer for Top Applicants, , 
Farley,Martha,FARMAR001,lU8QxP0hnZJEM8AoeFn13s,Mr.,South African citizen,South Africa,620-33-2384,584535000000000000,White,Zahir@convallis.us,-2473,10862  Slovakia Way,Ethiopia,Postgraduate Diploma in Management in Information Systems (part-time),The University of Warwick,United Kingdom,2,NQF 7 - Honours Degree (HET),23,ornare tempor dictum nascetur dui Nunc mattis Pellentesque Cum sed id facilisi ut facilisi felis hendrerit ante litora accumsan per ut scelerisque Class Morbi gravida nisi mus mattis vitae fermentum adipiscing congue quam dis blandit sodales libero faucibus non viverra taciti gravida dapibus dis cursus blandit fermentum turpis tempor aptent sociis Etiam nisl magna fringilla lectus senectus rhoncus et in conubia sollicitudin hendrerit rhoncus metus Proin facilisis Phasellus scelerisque consequat magnis quam nisl arcu senectus gravida ornare nostra pulvinar natoque Maecenas risus Duis ut dui vehicula Morbi ultricies Curae condimentum tellus non Aenean lectus sit amet leo sollicitudin nostra Curabitur,1,14,71,25,8463163,Honours in Management Information Systems (part-time),Firm Offer Deferred,Faculty Office withdraws application due to fraudalent information, , 
Stokes,Ramona,STORAM001,g34xkT5tL,Miss.,South African permanent resident,South Africa,896-14-4062,507479000000000000,Indian,Whitney@sodales.edu,-2191,19197 North Turkey Ave.,South Africa,Masters by Dissertation (MSc by D),Rhodes University,South Africa,5,NQF 8 - Masters (HET),23,montes purus Phasellus ultrices ante tincidunt ornare ut leo orci nascetur magna justo gravida senectus ridiculus litora volutpat augue cubilia congue molestie eros netus venenatis porttitor nibh Cras gravida erat eleifend nec nulla faucibus elementum eros tristique urna pulvinar tristique natoque condimentum pellentesque sociis magna sit nec nonummy primis molestie per Fusce convallis Maecenas fames libero volutpat litora ridiculus nibh Etiam Proin id congue Quisque netus sapien porttitor mollis velit ultricies inceptos arcu lobortis mus sodales conubia ante hendrerit pulvinar fringilla consectetuer pulvinar viverra ad metus facilisis vitae hendrerit eu volutpat lectus porta Donec Nunc Donec Cum placerat odio mattis,3,97,88,67,8077207,Honours in Management Information Systems (part-time),Admitted,Faculty Admittance Committee must decide, , 
Wilkins,Hayfa,WILHAY001,qw65y3S,Dr.,International,New Caledonia,403-48-7316,671056000000000000,Indian,Carly@purus.net,-1905,20851 South Austria Ln.,Botswana,Masters in Information Technology (MIT) ,Sapienza Università di Roma,Italy,4,NQF 1 - Grade 4-9 (GET),23,Fusce Nulla tincidunt torquent Nulla in quam dictum molestie viverra euismod nisl Lorem purus accumsan nisl Cum felis id Nam quis luctus posuere tellus vulputate elementum ut rhoncus Cum vehicula ornare faucibus nulla ornare risus sodales urna parturient congue euismod dapibus eros consequat Duis ipsum sodales adipiscing litora volutpat senectus mauris Sed Curae Nam morbi penatibus mattis gravida enim Curabitur magna dolor imperdiet eu odio convallis condimentum sed Mauris placerat Etiam tincidunt cubilia habitant in Nunc ipsum suscipit tincidunt nisl facilisis urna Fusce eu lorem venenatis hymenaeos Nunc dapibus turpis per Vivamus blandit faucibus dignissim purus lectus Maecenas Curabitur natoque,3,80,3,22,7450878,Master of Commerce in Information Systems,Decision Deffered,Faculty Office withdraws application due to never registered, , 
Gilmore,Dexter,A000006,bdU8D0adWJe6Hmm3T,Prof.,South African permanent resident,South Africa,396-04-2893,145114000000000000,Asian,Kirby@rutrum.com,-1492,53797 East Bulgaria Blvd.,South Africa,PhD in Information Systems,University of Cape Town,South Africa,2,Unknown,13,commodo Mauris Nam nunc lacus molestie conubia semper netus Proin eleifend felis fermentum augue dictum ultricies semper libero inceptos aliquam nunc felis Suspendisse hendrerit sem a vel id nisi varius purus massa lacinia mattis lacinia Praesent mattis sollicitudin ligula bibendum nibh ornare facilisi tristique Etiam non hymenaeos mauris mattis elementum at auctor nascetur metus volutpat velit magna tortor imperdiet libero dapibus malesuada varius Pellentesque aptent venenatis sodales amet laoreet facilisi viverra tellus Suspendisse pulvinar sagittis placerat natoque auctor nunc mauris ultrices Cras sagittis nisl nostra neque rutrum quis consequat massa pulvinar Ut erat Cras lacus Phasellus netus enim nisi Aenean,3,20,38,9,6422086,Honours in Management Information Systems (part-time),Offer Accepted,Waiting for Information, , 
